Fecha, Energia (MWh) 
2017-01-01,416.92442125
2017-01-02,522.9696595833333
2017-01-03,607.5941712499999
2017-01-04,622.0482620833333
2017-01-05,606.2217291666667
2017-01-06,519.8525495833334
2017-01-07,498.1519104166666
2017-01-08,457.69911083333335
2017-01-09,525.10851625
2017-01-10,566.1274404166667
2017-01-11,576.1930683333334
2017-01-12,583.5250004166667
2017-01-13,575.3538
2017-01-14,595.3611270833334
2017-01-15,540.8956204166667
2017-01-16,615.2865495833333
2017-01-17,663.3180683333334
2017-01-18,678.4054854166667
2017-01-19,653.9419670833333
2017-01-20,594.0630395833333
2017-01-21,603.0248116666667
2017-01-22,543.8550541666667
2017-01-23,624.1338070833334
2017-01-24,666.6601841666667
2017-01-25,662.1188450000001
2017-01-26,683.0128041666667
2017-01-27,614.1871933333333
2017-01-28,600.9372904166667
2017-01-29,559.1960545833333
2017-01-30,646.39975125
2017-01-31,670.10733625
2017-02-01,672.9865420833333
2017-02-02,676.2355883333333
2017-02-03,675.5503691666667
2017-02-04,636.6840220833334
2017-02-05,541.69245375
2017-02-06,456.1050020833333
2017-02-07,563.9838358333333
2017-02-08,598.7429829166666
2017-02-09,608.099445
2017-02-10,611.7465645833333
2017-02-11,563.1267191666667
2017-02-12,500.30190833333336
2017-02-13,578.0179679166666
2017-02-14,664.0345466666666
2017-02-15,687.5406145833334
2017-02-16,689.2531112500001
2017-02-17,692.9862129166667
2017-02-18,647.8800154166667
2017-02-19,559.0122679166667
2017-02-20,584.5483262500001
2017-02-21,676.0662766666667
2017-02-22,675.4405404166666
2017-02-23,679.9919729166667
2017-02-24,684.6582033333333
2017-02-25,619.8145525
2017-02-26,564.7083079166667
2017-02-27,588.50858
2017-02-28,680.5277116666667
2017-03-01,673.9982079166667
2017-03-02,690.0451116666667
2017-03-03,619.7266791666667
2017-03-04,633.8131658333333
2017-03-05,570.35434625
2017-03-06,647.2521279166666
2017-03-07,690.1514629166667
2017-03-08,704.8703133333333
2017-03-09,689.0882179166666
2017-03-10,579.1064120833333
2017-03-11,633.8942370833333
2017-03-12,565.89302375
2017-03-13,644.1407733333334
2017-03-14,686.5264874999999
2017-03-15,615.4229591666666
2017-03-16,685.7750320833334
2017-03-17,613.0011095833333
2017-03-18,628.8893391666667
2017-03-19,551.06093125
2017-03-20,559.0331354166666
2017-03-21,655.4850704166666
2017-03-22,714.2224862500001
2017-03-23,682.7883604166667
2017-03-24,610.7964420833333
2017-03-25,582.3318958333333
2017-03-26,517.7709470833333
2017-03-27,645.528045
2017-03-28,707.8957525000001
2017-03-29,711.74278375
2017-03-30,675.4292825
2017-03-31,615.8269033333333
2017-04-01,615.3957858333333
2017-04-02,565.62827375
2017-04-03,669.7657320833333
2017-04-04,707.2063954166666
2017-04-05,731.3280170833333
2017-04-06,710.1390545833333
2017-04-07,635.0521166666666
2017-04-08,670.17261375
2017-04-09,570.7295145833333
2017-04-10,606.2145733333333
2017-04-11,635.3959583333334
2017-04-12,638.7150633333333
2017-04-13,564.1805733333333
2017-04-14,413.31745125
2017-04-15,481.3708670833333
2017-04-16,507.7009404166667
2017-04-17,620.491875
2017-04-18,702.6316133333333
2017-04-19,711.275455
2017-04-20,695.6042533333333
2017-04-21,639.14531
2017-04-22,619.6597308333334
2017-04-23,570.0653991666667
2017-04-24,655.8363041666667
2017-04-25,714.5131779166667
2017-04-26,715.4700679166667
2017-04-27,712.74128875
2017-04-28,631.7751583333334
2017-04-29,591.37891375
2017-04-30,490.26513458333335
2017-05-01,541.7409070833334
2017-05-02,650.2951854166666
2017-05-03,696.9756191666667
2017-05-04,699.1659191666666
2017-05-05,636.5794045833333
2017-05-06,577.8423254166667
2017-05-07,470.804425
2017-05-08,639.2333295833333
2017-05-09,666.9496058333333
2017-05-10,610.2621908333333
2017-05-11,685.8603183333333
2017-05-12,691.1397795833333
2017-05-13,620.2215225
2017-05-14,490.14054708333333
2017-05-15,648.6544212499999
2017-05-16,701.1081716666667
2017-05-17,704.7445741666667
2017-05-18,717.14018125
2017-05-19,720.8215766666667
2017-05-20,645.57072
2017-05-21,496.61424416666665
2017-05-22,664.8040441666667
2017-05-23,714.31231625
2017-05-24,722.8052791666668
2017-05-25,722.36124625
2017-05-26,721.4151433333333
2017-05-27,638.1709883333333
2017-05-28,490.9000204166667
2017-05-29,606.09788
2017-05-30,681.06762
2017-05-31,697.5907808333333
2017-06-01,705.6463391666666
2017-06-02,699.73177875
2017-06-03,613.76047625
2017-06-04,472.4040729166666
2017-06-05,627.1256033333333
2017-06-06,641.4723583333333
2017-06-07,647.5253658333334
2017-06-08,660.08974125
2017-06-09,674.3658945833333
2017-06-10,594.8261429166666
2017-06-11,475.83407000000005
2017-06-12,625.2749804166666
2017-06-13,669.3709916666667
2017-06-14,675.8396683333334
2017-06-15,696.74849375
2017-06-16,702.7080766666667
2017-06-17,629.127515
2017-06-18,479.4285245833333
2017-06-19,629.3494495833334
2017-06-20,643.1324891666667
2017-06-21,656.9501695833334
2017-06-22,717.5993754166666
2017-06-23,682.68058375
2017-06-24,612.3898683333333
2017-06-25,498.0840733333334
2017-06-26,600.8005508333333
2017-06-27,665.5906195833334
2017-06-28,666.1420516666666
2017-06-29,683.7964608333333
2017-06-30,682.8726783333333
2017-07-01,618.62609375
2017-07-02,489.09969958333335
2017-07-03,629.2831216666667
2017-07-04,677.3534770833334
2017-07-05,677.8120854166667
2017-07-06,693.4475829166666
2017-07-07,687.2341641666667
2017-07-08,617.3666570833333
2017-07-09,494.74726125
2017-07-10,567.7455933333333
