Fecha, Energia (MWh) 
2017-08-07,1282.1471841666666
2017-08-08,1308.7625570833334
2017-08-09,1292.2337633333334
2017-08-10,1272.3240854166668
2017-08-11,1267.2359295833332
2017-08-12,1137.6784433333335
2017-08-13,1043.1499491666666
2017-08-14,1249.0524379166666
2017-08-15,1275.2722575
2017-08-16,1273.8362325
2017-08-17,1269.0454458333334
2017-08-18,1440.9018229166668
2017-08-19,954.5713408333332
2017-08-20,1046.0088895833333
2017-08-21,1248.17680125
2017-08-22,1315.4419258333332
2017-08-23,1288.0042495833334
2017-08-24,1290.1617395833334
2017-08-25,1281.1583458333332
2017-08-26,1161.0164341666666
2017-08-27,1063.2539395833335
2017-08-28,1259.6620625
2017-08-29,1268.1699475
2017-08-30,1264.2639529166665
2017-08-31,1256.8935683333334
2017-09-01,1205.19416
2017-09-02,1064.8915458333333
2017-09-03,981.8119087499999
2017-09-04,1200.3511983333333
2017-09-05,1227.7607025
2017-09-06,1230.2367012500001
2017-09-07,1217.6728895833332
2017-09-08,1182.7719258333334
2017-09-09,1088.65406375
2017-09-10,1006.4208470833333
2017-09-11,1181.0575058333334
2017-09-12,1201.69369
2017-09-13,1209.6339170833332
2017-09-14,1220.8990029166666
2017-09-15,1159.7092516666667
2017-09-16,999.7506845833333
2017-09-17,1017.0948158333334
2017-09-18,1209.37888
2017-09-19,1025.3290179166668
2017-09-20,1118.5950974999998
2017-09-21,1180.6317433333334
2017-09-22,1182.6115804166668
2017-09-23,1082.0198795833332
2017-09-24,1005.0256329166667
2017-09-25,1194.5971487499999
2017-09-26,1216.47676625
2017-09-27,1211.86793875
2017-09-28,1204.4299591666665
2017-09-29,1190.3443945833333
2017-09-30,1086.2555091666666
2017-10-01,1016.5601429166667
2017-10-02,1196.2533933333332
2017-10-03,1216.14284
2017-10-04,1224.4236820833332
2017-10-05,1224.2750166666667
2017-10-06,1217.22330625
2017-10-07,1097.4683658333333
2017-10-08,1023.7082808333333
2017-10-09,1221.5820808333333
2017-10-10,1241.0305175
2017-10-11,1197.5987045833333
2017-10-12,1216.7208145833333
2017-10-13,1179.7604370833333
2017-10-14,1095.5825933333333
2017-10-15,1009.3191770833333
2017-10-16,1198.07664625
2017-10-17,1225.7070445833333
2017-10-18,1232.5293204166667
2017-10-19,1229.7832604166667
2017-10-20,1225.5801258333333
2017-10-21,1115.2338183333334
2017-10-22,1014.5016095833333
2017-10-23,1203.3382525
2017-10-24,1220.18146875
2017-10-25,1057.20391
2017-10-26,1047.4197058333332
2017-10-27,1036.15752875
2017-10-28,935.79463625
2017-10-29,1003.2660944179166
2017-10-30,1208.8701354166667
2017-10-31,1232.91403375
2017-11-01,1107.83799
2017-11-01,1219.0092758333333
2017-11-02,1133.9808891666667
2017-11-03,1222.2035887499999
2017-11-04,1109.7544741666668
2017-11-05,1031.7978220833334
2017-11-06,1232.8345641666667
2017-11-07,1254.8875370833332
2017-11-08,1263.2455466666668
2017-11-09,1257.6688425
2017-11-10,1236.3004195833335
2017-11-11,1126.9750837499998
2017-11-12,1044.4782495833333
2017-11-13,1228.4086629166666
2017-11-14,1248.6202479166666
2017-11-15,1253.5816729166665
2017-11-16,1249.55174125
2017-11-17,1238.4573545833334
2017-11-18,1106.81232
2017-11-19,1009.7593033333334
2017-11-20,1047.1581733333333
2017-11-21,1228.8831716666666
2017-11-22,1255.5256270833333
2017-11-23,1236.7427891666666
2017-11-24,1226.9529283333334
2017-11-25,1123.158655
2017-11-26,1039.6980104166666
2017-11-27,1225.01523875
2017-11-28,1256.28568625
2017-11-29,1252.7114625000002
2017-11-30,1252.3602154166667
2017-12-01,1239.3182279166667
2017-12-02,1121.90524375
2017-12-03,1049.6814770833332
2017-12-04,1245.0625841666667
2017-12-05,1268.1714183333333
2017-12-06,1266.2693316666666
2017-12-07,1269.68649125
2017-12-08,1259.7510895833334
2017-12-09,1129.37818
2017-12-10,1051.5801995833333
2017-12-11,1221.9578904166667
2017-12-12,1181.4112620833332
2017-12-13,1246.9986895833333
2017-12-14,1265.2534191666666
2017-12-15,1243.96113
2017-12-16,1136.0271408333333
2017-12-17,1056.0501283333333
2017-12-18,1228.8346733333333
2017-12-19,1245.6016829166667
2017-12-20,1246.0784804166667
2017-12-21,1246.7850458333335
2017-12-22,1217.6817245833333
2017-12-23,1106.5338450000002
2017-12-24,1028.0998466666667
2017-12-25,952.1357674999999
2017-12-26,1150.28478875
2017-12-27,1175.1736583333334
2017-12-28,1163.9941316666666
2017-12-29,1149.3941316666667
2017-12-30,1057.91279
2017-12-31,990.2131675
2018-01-01,791.6576974999999
2018-01-02,980.2944520833333
2018-01-03,1023.7288966666666
2018-01-04,1032.6140283333334
2018-01-05,1028.4496920833333
2018-01-06,937.6195445833333
2018-01-07,769.7174924999999
2018-01-08,1022.8063904166667
2018-01-09,1043.2446929166667
2018-01-10,1219.93842
2018-01-11,1225.4499445833333
2018-01-12,1203.1104937500002
2018-01-13,1071.1781420833333
2018-01-14,997.61772125
2018-01-15,1190.3482145833334
2018-01-16,1215.65692125
2018-01-17,1218.9409654166668
2018-01-18,1216.9220095833332
2018-01-19,1203.5682370833333
2018-01-20,1093.4087629166668
2018-01-21,1000.3584820833333
2018-01-22,1196.2077033333333
2018-01-23,1213.06378875
2018-01-24,1214.4753533333333
2018-01-25,1204.8461520833332
2018-01-26,1200.8466191666666
2018-01-27,1084.2847570833333
2018-01-28,1002.9653304166667
2018-01-29,1206.4100179166667
2018-01-30,1224.9741570833332
2018-01-31,1226.5401245833334
2018-02-01,1304.82518625
2018-02-02,1284.3038141666666
2018-02-03,1151.6525270833333
2018-02-04,1046.5585695833333
2018-02-05,1085.0769975
2018-02-06,1291.7187058333334
2018-02-07,1311.7866187500001
2018-02-08,1312.0337733333333
2018-02-09,1302.1970675
2018-02-10,1161.77261625
2018-02-11,1063.5319012500001
2018-02-12,1277.8679933333333
2018-02-13,1314.73187875
2018-02-14,1316.4224245833332
2018-02-15,1314.1290241666666
2018-02-16,1279.2550204166666
2018-02-17,1161.9870720833333
2018-02-18,1073.0302558333333
2018-02-19,1293.2952687499999
2018-02-20,1322.5351458333332
2018-02-21,1323.59982125
2018-02-22,1327.0954479166667
2018-02-23,1313.1813408333335
2018-02-24,1182.3785470833334
2018-02-25,1086.92121375
2018-02-26,1317.6444608333334
2018-02-27,1347.9292095833332
2018-02-28,1343.0736758333335
2018-03-01,1353.8710191666667
2018-03-02,1335.998325
2018-03-03,1193.6292841666666
2018-03-04,1089.0538795833334
2018-03-05,1323.72453
2018-03-06,1352.4372420833333
2018-03-07,1326.5430091666667
2018-03-08,1337.4775466666667
2018-03-09,1334.19682
2018-03-10,1175.8778158333332
2018-03-11,1082.5974641666667
2018-03-12,1330.03598375
2018-03-13,1357.2532658333332
2018-03-14,1356.5145708333332
2018-03-15,1348.1281958333334
2018-03-16,1321.0909066666666
2018-03-17,1174.0084375
2018-03-18,1065.7382079166666
2018-03-19,1124.3196145833333
2018-03-20,1334.5978704166666
2018-03-21,1350.4463766666665
2018-03-22,1354.2115729166667
2018-03-23,1334.55202875
2018-03-24,1184.89000125
2018-03-25,1081.205625
2018-03-26,1311.9845766666665
2018-03-27,1335.0176716666667
2018-03-28,1305.12530375
2018-03-29,1135.8485658333334
2018-03-30,1035.4681575
2018-03-31,1041.8669875
2018-04-01,1028.37424375
2018-04-02,1276.9341837499999
2018-04-03,1330.4025216666666
2018-04-04,1324.2140883333334
2018-04-05,1328.0781720833334
2018-04-06,1304.1352562499999
2018-04-07,1155.7834883333333
2018-04-08,1070.8099125
2018-04-09,1313.9891808333334
2018-04-10,1320.51941625
2018-04-11,1318.4820029166667
2018-04-12,1316.2442854166668
2018-04-13,1306.2182725
2018-04-14,1163.52307
2018-04-15,1075.3420708333333
2018-04-16,1311.7247379166668
2018-04-17,1346.42916
2018-04-18,1350.1685487500001
2018-04-19,1353.7437825
2018-04-20,1336.7236575
2018-04-21,1198.7906249999999
2018-04-22,1117.0074533333334
2018-04-23,1338.1809133333334
2018-04-24,1356.8009645833333
2018-04-25,1338.6430983333332
2018-04-26,1344.4014408333335
2018-04-27,1329.61625375
2018-04-28,1175.3792008333332
2018-04-29,1079.9288083333333
2018-04-30,1270.4167762499999
2018-05-01,1113.9004079166666
2018-05-02,1290.9343020833333
2018-05-03,1327.28429875
2018-05-04,1326.8701012499998
2018-05-05,1187.0026683333333
2018-05-06,1076.2936200000001
2018-05-07,1289.34368875
2018-05-08,1301.34832
2018-05-09,1295.1901583333333
2018-05-10,1227.7832216666668
2018-05-11,1281.01610375
2018-05-12,1162.816265
2018-05-13,1074.5325654166666
2018-05-14,1313.73406625
2018-05-15,1343.5474708333334
2018-05-16,1358.4302525
2018-05-17,1366.58268625
2018-05-18,1360.5051008333332
2018-05-19,1222.5896166666666
2018-05-20,1118.5622733333332
2018-05-21,1335.72608625
2018-05-22,1362.1955433333333
2018-05-23,1364.6254770833332
2018-05-24,1363.13543875
2018-05-25,1346.8671929166667
2018-05-26,1175.5273125
2018-05-27,1090.4204329166666
2018-05-28,1353.3717016666667
2018-05-29,1389.8894533333332
2018-05-30,1395.5582783333332
2018-05-31,1414.5987225
2018-06-01,1385.17075125
2018-06-02,1212.0094729166667
2018-06-03,1112.55271625
2018-06-04,1332.8991395833334
2018-06-05,1365.9441008333333
2018-06-06,1392.0507433333332
2018-06-07,1393.7449591666666
2018-06-08,1366.2052270833335
2018-06-09,1194.7888479166666
2018-06-10,1089.4033562500001
2018-06-11,1338.9495329166666
2018-06-12,1348.0297762500002
2018-06-13,1320.3585158333333
2018-06-14,1329.2728729166668
2018-06-15,1313.82071875
2018-06-16,1178.1708508333334
2018-06-17,1083.83291875
2018-06-18,1295.1236258333333
2018-06-19,1318.4577583333332
2018-06-20,1314.4660920833333
2018-06-21,1327.7847245833334
2018-06-22,1307.4332304166667
2018-06-23,1170.5859429166667
2018-06-24,1054.1455291666666
2018-06-25,1290.5085183333333
2018-06-26,1320.1434558333333
2018-06-27,1306.8619079166667
2018-06-28,1303.8464845833334
2018-06-29,1294.6693566666665
2018-06-30,1153.4394866666667
2018-07-01,1059.4968824999999
2018-07-02,1297.7704545833333
2018-07-03,1318.9979624999999
2018-07-04,1322.055
2018-07-05,1313.734115
2018-07-06,1294.3435154166666
2018-07-07,1148.3175475
2018-07-08,1075.3332341666667
2018-07-09,1282.1253625
2018-07-10,1308.08857875
2018-07-11,1300.6291204166666
2018-07-12,1296.9188775
2018-07-13,1301.8975641666666
2018-07-14,1137.0522908333335
2018-07-15,1034.5913979166667
2018-07-16,1274.0102504166666
2018-07-17,1310.9237479166666
2018-07-18,1309.14394
2018-07-19,1321.7828829166667
2018-07-20,1312.1142654166667
2018-07-21,1143.1293145833333
2018-07-22,1050.4870241666665
2018-07-23,1294.1742629166667
2018-07-24,1325.6069445833334
2018-07-25,1323.3622804166666
2018-07-26,1323.5723495833333
2018-07-27,1298.1784529166666
2018-07-28,1150.05183125
2018-07-29,1051.8731866666667
2018-07-30,1275.0513595833334
2018-07-31,1312.5238266666668
2018-08-01,1311.36785125
2018-08-02,1308.34715125
2018-08-03,1288.3693145833333
2018-08-04,1113.7337195833334
2018-08-05,1039.9958945833334
2018-08-06,1259.5188258333333
2018-08-07,1284.5576041666666
2018-08-08,1289.8314270833332
2018-08-09,1298.66056125
2018-08-10,1281.3122208333332
2018-08-11,1146.1355833333334
2018-08-12,1054.4065370833334
2018-08-13,1269.31999625
2018-08-14,1287.98967375
2018-08-15,1310.1687654166667
2018-08-16,1303.912665
2018-08-17,1281.49021375
2018-08-18,1146.0943095833334
2018-08-19,1071.1310533333333
2018-08-20,1296.79192375
2018-08-21,1337.20676875
2018-08-22,1342.4502224999999
2018-08-23,1356.57607375
2018-08-24,1340.5814
2018-08-25,1203.21154
2018-08-26,1105.8168833333334
2018-08-27,1330.1341070833334
2018-08-28,1345.57492
2018-08-29,1347.492615
2018-08-30,1352.0347625
2018-08-31,1336.8630495833333
2018-09-01,1193.8395925
2018-09-02,1111.4496408333332
2018-09-03,1328.9043641666667
2018-09-04,1355.7723020833334
2018-09-05,1355.3901429166667
2018-09-06,1357.1345987500001
2018-09-07,1341.04411125
2018-09-08,1203.0862925
2018-09-09,1104.4804733333333
2018-09-10,1330.8569416666667
2018-09-11,1359.5186554166667
2018-09-12,1368.7103941666667
2018-09-13,1366.1841375000001
2018-09-14,1335.6112108333334
2018-09-15,1186.5882929166667
2018-09-16,1077.1246791666667
2018-09-17,1322.0647520833334
2018-09-18,1354.3202087500001
2018-09-19,1350.6834491666666
2018-09-20,1372.62093
2018-09-21,1359.1984291666665
2018-09-22,1223.5947116666666
2018-09-23,1127.1575975
2018-09-24,1336.7298416666665
2018-09-25,1368.8245341666668
2018-09-26,1368.3392258333333
2018-09-27,1356.0579808333334
2018-09-28,1343.87241375
2018-09-29,1199.25747
2018-09-30,1102.2086375000001
2018-10-01,1319.9675070833334
2018-10-02,1338.6982325000001
2018-10-03,1347.5451154166667
2018-10-04,1355.1212983333332
2018-10-05,1340.99209875
2018-10-06,1202.0747745833335
2018-10-07,1103.4478158333334
2018-10-08,1324.6989075
2018-10-09,1348.64401625
2018-10-10,1367.02002
2018-10-11,1369.16476
2018-10-12,1351.6574041666665
2018-10-13,1214.6643216666666
2018-10-14,1116.3753304166667
2018-10-15,1351.5842475
2018-10-16,1379.3691029166666
2018-10-17,1358.70557
2018-10-18,1358.0740083333333
2018-10-19,1336.1492054166667
2018-10-20,1203.5317825
2018-10-21,1105.5155958333332
2018-10-22,1317.4037220833334
2018-10-23,1342.7222358333333
2018-10-24,1352.1960537500001
2018-10-25,1361.9353695833333
2018-10-26,1360.0160612500001
2018-10-27,1211.2942658333334
2018-10-28,1101.0779858333333
2018-10-29,1324.6085679166665
2018-10-30,1358.1669241666666
2018-10-31,1331.3086262499999
2018-11-01,1194.68861
2018-11-01,1249.1370991666665
2018-11-02,1126.4645708333335
2018-11-03,1082.6420866666667
2018-11-04,1025.1448179166666
2018-11-05,1269.9951154166667
2018-11-06,1299.73454875
2018-11-07,1319.52148625
2018-11-08,1324.4643345833333
2018-11-09,1317.37641
2018-11-10,1165.1228545833333
2018-11-11,1073.2384145833332
2018-11-12,1301.55936875
2018-11-13,1321.1689025
2018-11-14,1300.9944658333334
2018-11-15,1301.5645045833332
2018-11-16,1283.5882716666667
2018-11-17,1157.9434554166667
2018-11-18,1045.6071870833332
2018-11-19,1099.9912654166667
2018-11-20,1287.3627195833333
2018-11-21,1316.9765333333332
2018-11-22,1324.8633716666666
2018-11-23,1314.0938404166666
2018-11-24,1185.5974841666666
2018-11-25,1092.62841
2018-11-26,1301.0391425
2018-11-27,1325.7515987499999
2018-11-28,1329.89366875
2018-11-29,1325.7574095833334
2018-11-30,1319.0867979166667
2018-12-01,1149.6341595833335
2018-12-02,1083.195495
2018-12-03,1309.6316070833334
2018-12-04,1335.7964816666665
2018-12-05,1338.15572875
2018-12-06,1335.1054270833333
2018-12-07,1324.1528337500001
2018-12-08,1185.7892562499999
2018-12-09,1099.2353608333333
2018-12-10,1297.96208125
2018-12-11,1306.6737074999999
2018-12-12,1242.8032570833332
2018-12-13,1304.2735733333334
2018-12-14,1307.25084125
2018-12-15,1178.5928870833334
2018-12-16,1086.7858741666666
2018-12-17,1288.4877595833334
2018-12-18,1316.3548566666666
2018-12-19,1318.9874825
2018-12-20,1301.3309841666667
2018-12-21,1271.4991945833333
2018-12-22,1151.8147879166665
2018-12-23,1067.3902208333334
2018-12-24,1124.20440875
2018-12-25,973.4346575
2018-12-26,1197.1849466666665
2018-12-27,1229.0853670833333
2018-12-28,1213.5550733333332
2018-12-29,1120.8625520833332
2018-12-30,1045.4431495833335
2018-12-31,1112.3903716666666
2019-01-01,967.6930162499999
2019-01-02,1206.62929
2019-01-03,1245.4377662499999
2019-01-04,1260.0175941666666
2019-01-05,1155.04320375
2019-01-06,1071.819915
2019-01-07,1274.63637
2019-01-08,1291.12879625
2019-01-09,1290.8843275
2019-01-10,1298.5762429166666
2019-01-11,1279.2988516666667
2019-01-12,1175.7217699999999
2019-01-13,1085.36536375
2019-01-14,1277.7921145833334
2019-01-15,1297.7631170833333
2019-01-16,1305.1557320833333
2019-01-17,1300.7765729166665
2019-01-18,1297.1200104166667
2019-01-19,1167.5612733333335
2019-01-20,1067.1092404166668
2019-01-21,1273.8617516666666
2019-01-22,1306.7659470833335
2019-01-23,1324.6929620833332
2019-01-24,1315.9686075
2019-01-25,1308.2795633333333
2019-01-26,1172.4140483333333
2019-01-27,1066.4006195833333
2019-01-28,1277.56001375
2019-01-29,1298.0035820833334
2019-01-30,1302.3795933333333
2019-01-31,1303.1133704166666
2019-02-01,1285.6625408333334
2019-02-02,1146.6997345833333
2019-02-03,1047.9576204166667
2019-02-04,1101.3153341666666
2019-02-05,1296.4792191666668
2019-02-06,1329.5989016666667
2019-02-07,1338.6325658333333
2019-02-08,1291.9373954166667
2019-02-09,1167.3686133333333
2019-02-10,1075.1195216666667
2019-02-11,1292.7934808333332
2019-02-12,1283.6472645833333
2019-02-13,1257.4289975
2019-02-14,1312.5148029166667
2019-02-15,1278.9644141666665
2019-02-16,1192.8207254166666
2019-02-17,1055.8542833333333
2019-02-18,1300.4040891666666
2019-02-19,1326.0662625
2019-02-20,1341.420345
2019-02-21,1321.85365625
2019-02-22,1281.3892441666667
2019-02-23,1148.4419333333333
2019-02-24,1092.73204125
2019-02-25,1303.867395
2019-02-26,1320.28886625
2019-02-27,1304.3476337499999
2019-02-28,1331.885285
2019-03-01,1331.4220400000002
2019-03-02,1196.8220020833335
2019-03-03,1111.3069029166666
2019-03-04,1315.14473
2019-03-05,1342.5981166666668
2019-03-06,1325.60096875
2019-03-07,1346.6172812500001
2019-03-08,1334.9341745833333
2019-03-09,1208.2487120833332
2019-03-10,1114.5491016666667
2019-03-11,1356.0965975000001
2019-03-12,1368.2573766666667
2019-03-13,1370.0102233333334
2019-03-14,1348.1967875
2019-03-15,1355.4759824999999
2019-03-16,1185.5859566666666
2019-03-17,1049.5220345833334
2019-03-18,1142.0515283333334
2019-03-19,1325.2874966666666
2019-03-20,1346.9761420833333
2019-03-21,1342.1936283333332
2019-03-22,1330.1385258333332
2019-03-23,1177.5363120833333
2019-03-24,1107.3865141666668
2019-03-25,1333.2803591666668
2019-03-26,1341.4510791666667
2019-03-27,1345.2804925
2019-03-28,1346.4794595833334
2019-03-29,1352.7709229166667
2019-03-30,1225.3692308333332
2019-03-31,1126.55285125
2019-04-01,1347.1932154166666
2019-04-02,1367.0020166666666
2019-04-03,1376.9599475000002
2019-04-04,1369.2162354166667
2019-04-05,1360.07826625
2019-04-06,1214.3446595833334
2019-04-07,1088.7524529166667
2019-04-08,1336.4557216666667
2019-04-09,1337.8994116666665
2019-04-10,1349.7352770833334
2019-04-11,1363.78840875
2019-04-12,1348.5682804166665
2019-04-13,1198.38778875
2019-04-14,1096.4308479166666
2019-04-15,1313.3922720833332
2019-04-16,1344.2641879166667
2019-04-17,1328.1605366666665
2019-04-18,1150.20664125
2019-04-19,1070.6513975
2019-04-20,1072.67668375
2019-04-21,1042.2801470833333
2019-04-22,1305.14696125
2019-04-23,1334.28881875
2019-04-24,1381.4237237500001
2019-04-25,1384.91081375
2019-04-26,1375.38063125
2019-04-27,1214.2553566666668
2019-04-28,1137.3360504166667
2019-04-29,1364.1993216666667
2019-04-30,1364.54306375
2019-05-01,1175.1747220833333
2019-05-02,1339.4656454166668
2019-05-03,1361.18062625
2019-05-04,1226.5944470833333
2019-05-05,1125.6539079166666
2019-05-06,1334.6265866666665
2019-05-07,1358.34207125
2019-05-08,1372.4505220833335
2019-05-09,1369.9685120833335
2019-05-10,1282.34091625
2019-05-11,1186.9876166666666
2019-05-12,1120.3257708333333
2019-05-13,1363.8160208333334
2019-05-14,1382.1878675
2019-05-15,1389.2231595833334
2019-05-16,1374.5148758333335
2019-05-17,1337.1399495833334
2019-05-18,1186.38486625
2019-05-19,1104.97424625
2019-05-20,1359.8159745833334
2019-05-21,1396.3445033333335
2019-05-22,1392.2647570833333
2019-05-23,1394.5223575
2019-05-24,1376.2764758333333
2019-05-25,1218.4755966666667
2019-05-26,1121.4004595833333
2019-05-27,1357.9424083333333
2019-05-28,1396.21779375
2019-05-29,1404.0490849999999
2019-05-30,1402.9895520833334
2019-05-31,1387.6661674999998
2019-06-01,1230.5474016666667
2019-06-02,1116.7753583333333
2019-06-03,1341.9580820833332
2019-06-04,1370.6401541666667
2019-06-05,1370.1131979166666
2019-06-06,1372.2416137500002
2019-06-07,1347.2838645833333
2019-06-08,1199.7640620833333
2019-06-09,1108.9742466666667
2019-06-10,1329.2546458333334
2019-06-11,1352.5058295833333
2019-06-12,1367.0938087499999
2019-06-13,1353.646915
2019-06-14,1340.3129016666667
2019-06-15,1206.8737174999999
2019-06-16,1109.43959375
2019-06-17,1366.3947408333333
2019-06-18,1393.7744495833333
2019-06-19,1395.2793354166668
2019-06-20,1384.9856570833333
2019-06-21,1376.4506320833334
2019-06-22,1227.7787945833334
