Fecha, Energia (MWh) 
2017-07-02,2969.0481008333336
2017-07-03,3496.70071875
2017-07-04,3636.592901666667
2017-07-05,3653.425255
2017-07-06,3602.608344166667
2017-07-07,3470.610860416667
2017-07-08,2950.1818004166666
2017-07-09,2692.3892345833333
2017-07-10,3218.3381037500003
2017-07-11,3159.13180125
2017-07-12,3077.668597916667
2017-07-13,3091.762389583333
2017-07-14,3202.7090258333333
2017-07-15,3181.0594679166666
2017-07-16,2921.6366970833333
2017-07-17,3292.3596325
2017-07-18,3421.506732083333
2017-07-19,3472.796399166667
2017-07-20,3506.79214
2017-07-21,3550.2221575
2017-07-22,3264.527695833333
2017-07-23,3043.5276329166663
2017-07-24,3570.9503245833334
2017-07-25,3599.375662916667
2017-07-26,3526.4166600000003
2017-07-27,3561.4896700000004
2017-07-28,3574.69318375
2017-07-29,3353.4060404166667
2017-07-30,3149.9579308333336
2017-07-31,3603.6116204166665
2017-08-01,3623.4064266666664
2017-08-02,3741.5550712500003
2017-08-03,3734.3920458333337
2017-08-04,3344.310645833333
2017-08-05,3273.545062083333
2017-08-06,3149.1150341666666
2017-08-07,3518.0263033333335
2017-08-08,3330.0388970833333
2017-08-09,3599.169194166667
2017-08-10,3518.4906329166665
2017-08-11,3474.2696283333335
2017-08-12,3329.2230624999997
2017-08-13,3172.26915125
2017-08-14,3663.1526599999997
2017-08-15,3731.1152774999996
2017-08-16,3844.3640033333336
2017-08-17,3831.8555366666665
2017-08-18,3688.7356383333336
2017-08-19,3392.8671683333337
2017-08-20,3048.1421858333338
2017-08-21,3615.26836375
2017-08-22,3636.8849654166665
2017-08-23,3621.096186666667
2017-08-24,3623.167125
2017-08-25,3599.8524295833336
2017-08-26,3357.8861716666665
2017-08-27,3185.94953625
2017-08-28,3503.9251079166665
2017-08-29,3542.3612637499996
2017-08-30,3588.680535833333
2017-08-31,3588.47872625
2017-09-01,3583.8927083333333
2017-09-02,3370.4594070833336
2017-09-03,3025.777542916667
2017-09-04,3310.0596091666666
2017-09-05,3216.6594829166665
2017-09-06,3139.810082916667
2017-09-07,3078.8836749999996
2017-09-08,3053.538520833333
2017-09-09,2895.49531125
2017-09-10,2244.915245
2017-09-11,2983.0834970833334
2017-09-12,3183.5629112499996
2017-09-13,3368.08926375
2017-09-14,3430.66222625
2017-09-15,3419.2666016666667
2017-09-16,2981.5506645833334
2017-09-17,2875.6342079166666
2017-09-18,3411.3525125
2017-09-19,3538.5918570833333
2017-09-20,3596.0269341666667
2017-09-21,3468.111725833333
2017-09-22,3385.33284125
2017-09-23,3175.0876308333336
2017-09-24,2882.5342329166665
2017-09-25,3319.745567916667
2017-09-26,3285.317704583333
2017-09-27,3127.13194875
2017-09-28,2965.0908379166667
2017-09-29,3006.6366204166666
2017-09-30,2862.6821566666663
2017-10-01,2568.3948779166667
2017-10-02,3037.2443449999996
2017-10-03,3217.74751125
2017-10-04,3223.44563125
2017-10-05,3055.517814583334
2017-10-06,3107.6990695833333
2017-10-07,2950.46518375
2017-10-08,2769.868958333333
2017-10-09,3363.8261683333335
2017-10-10,3122.5093783333336
2017-10-11,2653.6387616666666
2017-10-12,2784.152745
2017-10-13,3034.7081854166668
2017-10-14,2919.157822083333
2017-10-15,2548.1362066666666
2017-10-16,2742.1497420833334
2017-10-17,2754.0395566666666
2017-10-18,2704.26942625
2017-10-19,2782.2488783333333
2017-10-20,2864.1104029166668
2017-10-21,2756.7294237499996
2017-10-22,2543.4069991666665
2017-10-23,3007.408460416667
2017-10-24,2937.5644545833334
2017-10-25,2732.7527879166664
2017-10-26,2745.0232108333335
2017-10-27,2747.7453104166666
2017-10-28,2405.8361120833333
2017-10-29,2128.89921
2017-10-30,2558.930084166667
2017-10-31,2653.5883220833334
2017-11-01,2657.95639
2017-11-01,2770.720507916667
2017-11-02,2851.8651608333334
2017-11-03,3012.8153379166665
2017-11-04,2801.062612083333
2017-11-05,2417.2687620833335
2017-11-06,2860.4609354166664
2017-11-07,2926.886867083333
2017-11-08,2866.457247083333
2017-11-09,2585.2773320833335
2017-11-10,2651.925060833333
2017-11-11,2483.68318625
2017-11-12,2246.1383175
2017-11-13,2637.82173
2017-11-14,2715.2523979166667
2017-11-15,2716.814953333333
2017-11-16,2649.8061608333333
2017-11-17,2665.14856375
2017-11-18,2419.7308504166667
2017-11-19,1941.775405
2017-11-20,1921.6565691666667
2017-11-21,2403.9319691666665
2017-11-22,2485.1409516666668
2017-11-23,2529.1945254166667
2017-11-24,2534.2080533333333
2017-11-25,2414.7373333333335
2017-11-26,2025.3307000000002
2017-11-27,2471.6164675
2017-11-28,2584.7638745833333
2017-11-29,2605.02138375
2017-11-30,2652.51365875
2017-12-01,2607.445935
2017-12-02,2403.959781666667
2017-12-03,2217.8123662499997
2017-12-04,2680.244690416667
2017-12-05,2778.8033616666667
2017-12-06,2676.2849858333334
2017-12-07,2780.4661283333335
2017-12-08,2963.1144245833334
2017-12-09,2664.7875783333334
2017-12-10,2329.57916125
2017-12-11,2673.7396445833333
2017-12-12,2735.2402933333337
2017-12-13,2725.8272533333334
2017-12-14,2747.5295845833334
2017-12-15,2868.686379166667
2017-12-16,2644.6347066666667
2017-12-17,2390.5702770833336
2017-12-18,2640.6388783333337
2017-12-19,2639.61577625
2017-12-20,2626.8341679166665
2017-12-21,2583.7018604166665
2017-12-22,2519.91549875
2017-12-23,2223.4080470833333
2017-12-24,1929.80331375
2017-12-25,1812.2227874999999
2017-12-26,2248.9007533333333
2017-12-27,2424.7098320833334
2017-12-28,2542.8338795833333
2017-12-29,2478.4300045833334
2017-12-30,2218.04303875
2017-12-31,1993.8649116666666
2018-01-01,2003.5008020833332
2018-01-02,2807.8582391666664
2018-01-03,2996.702934583333
2018-01-04,3017.504589166667
2018-01-05,2864.3161141666665
2018-01-06,2543.1089312500003
2018-01-07,2244.895095833333
2018-01-08,2583.952064583333
2018-01-09,2661.251605
2018-01-10,2673.5436108333333
2018-01-11,2603.9905645833333
2018-01-12,2639.382488333333
2018-01-13,2479.096827083333
2018-01-14,2286.0937762500002
2018-01-15,2669.472727083333
2018-01-16,2831.8958304166667
2018-01-17,3197.6838479166668
2018-01-18,3170.030951666667
2018-01-19,3027.1932362499997
2018-01-20,2628.6530329166667
2018-01-21,2239.541401666667
2018-01-22,2597.0312229166666
2018-01-23,2733.78226125
2018-01-24,2728.368065416667
2018-01-25,2791.0877820833334
2018-01-26,2735.7750170833333
2018-01-27,2505.9306291666667
2018-01-28,2236.3088916666666
2018-01-29,2617.0363866666667
2018-01-30,2685.3612375
2018-01-31,2710.7549
2018-02-01,2604.650399583333
2018-02-02,2583.39033375
2018-02-03,2396.4523091666665
2018-02-04,2102.8275079166665
2018-02-05,2135.5160716666664
2018-02-06,2552.74405125
2018-02-07,2582.62552125
2018-02-08,2683.4596283333335
2018-02-09,2689.07217
2018-02-10,2502.19202
2018-02-11,2210.064334583333
2018-02-12,2690.4903308333332
2018-02-13,2865.47051375
2018-02-14,2780.7183891666664
2018-02-15,2678.455265416667
2018-02-16,2750.6575816666664
2018-02-17,2625.41555625
2018-02-18,2326.5276
2018-02-19,2753.2163104166666
2018-02-20,2798.6027904166663
2018-02-21,2823.527845
2018-02-22,2615.305575
2018-02-23,2683.952714583333
2018-02-24,2594.022073333333
2018-02-25,2335.1224058333332
2018-02-26,2706.801284166667
2018-02-27,2808.96902875
2018-02-28,2906.41618
2018-03-01,2768.85972625
2018-03-02,2726.70055625
2018-03-03,2565.76822125
2018-03-04,2326.5394283333335
2018-03-05,2886.6175120833336
2018-03-06,2700.6127083333336
2018-03-07,2547.9802820833333
2018-03-08,2549.37004625
2018-03-09,2751.8066020833335
2018-03-10,2678.6494383333334
2018-03-11,2451.4812454166668
2018-03-12,2686.2847908333333
2018-03-13,2718.623738333333
2018-03-14,2724.869245
2018-03-15,2690.5186970833333
2018-03-16,2828.2258487500003
2018-03-17,2772.6366533333335
2018-03-18,2501.681884166667
2018-03-19,2602.3097420833333
2018-03-20,2890.874863333333
2018-03-21,2827.1155904166667
2018-03-22,2781.215816666667
2018-03-23,2898.576810416667
2018-03-24,2794.488004166667
2018-03-25,2600.43743625
2018-03-26,3040.1126845833332
2018-03-27,3125.647005833333
2018-03-28,3085.2958125
2018-03-29,2709.2238066666664
2018-03-30,2397.02291625
2018-03-31,2274.5024079166665
2018-04-01,2342.4085966666667
2018-04-02,2961.825968284367
2018-04-03,3185.382807758075
2018-04-04,2905.055659528794
2018-04-05,2768.7244281633916
2018-04-06,2975.8133211196177
2018-04-07,2855.6477499607977
2018-04-08,2332.248227103675
2018-04-09,2861.6756429488373
2018-04-10,2822.9127318399683
2018-04-11,2582.7260994435997
2018-04-12,2720.414631162936
2018-04-13,3120.513605505402
2018-04-14,2792.3601219267543
2018-04-15,2356.852553467686
2018-04-16,2857.4042122908163
2018-04-17,3064.929211052304
2018-04-18,3163.5052292530213
2018-04-19,3075.5051797765586
2018-04-20,2877.6165608287897
2018-04-21,2747.669104353399
2018-04-22,2524.8893318870096
2018-04-23,2861.472619404943
2018-04-24,2943.20383162002
2018-04-25,3033.9296855514917
2018-04-26,2836.5654703132955
2018-04-27,2894.4004794467724
2018-04-28,2593.8045752156813
2018-04-29,2262.8066055116924
2018-04-30,2606.5955465850698
2018-05-01,2649.7480991358334
2018-05-02,3267.55160478875
2018-05-03,3275.2464543595834
2018-05-04,3254.2449853395833
2018-05-05,2695.083042364167
2018-05-06,2441.3560816704166
2018-05-07,3015.0866068537503
2018-05-08,3104.0268967033335
2018-05-09,3095.46844240375
2018-05-10,3117.8145648883333
2018-05-11,3173.73731817125
2018-05-12,2979.1099016833336
2018-05-13,2794.157731614583
2018-05-14,3318.3068206416665
2018-05-15,3397.3601296308334
2018-05-16,3545.9475102750002
2018-05-17,3556.4323763116668
2018-05-18,3505.7969316833332
2018-05-19,3178.4511779033332
2018-05-20,2817.3643518062504
2018-05-21,3181.2660531445836
2018-05-22,3269.0379310041667
2018-05-23,3235.474377492083
2018-05-24,3315.2190808495834
2018-05-25,3465.2012457016667
2018-05-26,3334.616241901667
2018-05-27,3034.3053894437503
2018-05-28,3614.3046578254166
2018-05-29,3698.4250098341668
2018-05-30,3755.5196128133334
2018-05-31,3726.2198659525
2018-06-01,3703.0717937720833
2018-06-02,3512.6869026245836
2018-06-03,3181.2466445770838
2018-06-04,3740.9092556179166
2018-06-05,3673.1948959416663
2018-06-06,3754.2392242066667
2018-06-07,3788.9012202391664
2018-06-08,3760.0340773850003
2018-06-09,3402.891489957083
2018-06-10,3069.3981872424997
2018-06-11,3618.33983938625
2018-06-12,3641.7536601387496
2018-06-13,3614.754479982083
2018-06-14,3554.1220441866667
2018-06-15,3616.560342960833
2018-06-16,3348.9762663929164
2018-06-17,3011.84949199625
2018-06-18,3565.274933905833
2018-06-19,3591.280068920833
2018-06-20,3635.564979340417
2018-06-21,3306.15001856
2018-06-22,3199.4022566716667
2018-06-23,3265.381836389583
2018-06-24,3085.825516729167
2018-06-25,3430.587320191667
2018-06-26,3460.6587219283333
2018-06-27,3565.9161291004166
2018-06-28,3621.2553257508334
2018-06-29,3698.4691019433335
2018-06-30,3461.336513562917
2018-07-01,3141.7198200204166
2018-07-02,3659.3325372808335
2018-07-03,3681.5003901745836
2018-07-04,3800.4229810808333
2018-07-05,3602.1069390675
2018-07-06,3519.16564517
2018-07-07,3155.703999479583
2018-07-08,2753.4960289699998
2018-07-09,3329.6829576737496
2018-07-10,3433.3864615825
2018-07-11,3533.8125743304167
2018-07-12,3578.131023967917
2018-07-13,3600.81257324875
2018-07-14,3356.86581813375
2018-07-15,3105.1550821204164
2018-07-16,3675.712149692083
2018-07-17,3756.4470853758335
2018-07-18,3799.6772148
2018-07-19,3743.73303699125
2018-07-20,3762.3299690370836
2018-07-21,3552.83675956
2018-07-22,3273.2588378620835
2018-07-23,3849.7440066466665
2018-07-24,3995.195329647917
2018-07-25,3827.9374742770833
2018-07-26,3697.6398437075
2018-07-27,3839.97329872125
2018-07-28,3558.3345586475
2018-07-29,3299.2889886254166
2018-07-30,3886.5552390875
2018-07-31,3899.9142468466666
2018-08-01,3763.6581526262503
2018-08-02,3729.4056608616665
2018-08-03,3732.7616261908333
2018-08-04,3468.23370286
2018-08-05,2956.1451620575003
2018-08-06,3520.1600134254168
2018-08-07,3714.216648222083
2018-08-08,3736.5419524029166
2018-08-09,3749.599287754583
2018-08-10,3780.49344005625
2018-08-11,3478.328884795417
2018-08-12,3109.5306401704165
2018-08-13,3627.5279272583334
2018-08-14,3771.0506629908336
2018-08-15,3820.3508700325
2018-08-16,3889.7368773895832
2018-08-17,3882.8912244758335
2018-08-18,3638.2539590225
2018-08-19,3343.7804358041667
2018-08-20,3879.0780865862503
2018-08-21,3914.0357839895837
2018-08-22,3834.9788285208338
2018-08-23,3850.1293050725
2018-08-24,3856.98199331125
2018-08-25,3564.0578672054166
2018-08-26,3265.9902092795833
2018-08-27,3798.79341601875
2018-08-28,3883.406075012917
2018-08-29,3857.2123115283334
2018-08-30,3795.0332331975
2018-08-31,3748.6671524658336
2018-09-01,3497.721414704167
2018-09-02,3108.74424739125
2018-09-03,3469.4788695808334
2018-09-04,3566.6157831133332
2018-09-05,3503.9943101108333
2018-09-06,3415.4479608541665
2018-09-07,3457.3484792745835
2018-09-08,3299.0573588866664
2018-09-09,2812.6490524862497
2018-09-10,3206.0261453633334
2018-09-11,3286.156196426667
2018-09-12,3377.2640512816665
2018-09-13,3406.336203639167
2018-09-14,3394.95837991625
2018-09-15,3134.2445362745834
2018-09-16,2680.6619745545836
2018-09-17,3261.07666192
2018-09-18,3343.9783419620835
2018-09-19,3371.8511644325004
2018-09-20,3348.7170236666666
2018-09-21,3512.6760501666668
2018-09-22,3128.55321703875
2018-09-23,2638.387757795
2018-09-24,3242.6318044375003
2018-09-25,3434.9127981075
2018-09-26,3456.0076398508336
2018-09-27,3145.8603865624996
2018-09-28,3012.5368933395835
2018-09-29,2820.5596495416667
2018-09-30,2511.0423754329167
2018-10-01,3060.9756152545833
2018-10-02,3181.38844864
2018-10-03,3253.6356879283335
2018-10-04,3258.1320304550004
2018-10-05,3280.5954650008334
2018-10-06,3063.4213835520836
2018-10-07,2768.8349508795836
2018-10-08,3186.37576717875
2018-10-09,3337.9996510233336
2018-10-10,3335.2480282525
2018-10-11,3256.164800216667
2018-10-12,3241.62199189875
2018-10-13,3096.91248204625
2018-10-14,2818.8247068129167
2018-10-15,2945.8066584683334
2018-10-16,2511.5555583066666
2018-10-17,2548.1597675366665
2018-10-18,2660.466024095
2018-10-19,2718.3344079775
2018-10-20,2546.0881928529166
2018-10-21,2239.4674500466667
2018-10-22,2622.14576634
2018-10-23,2665.1307751758336
2018-10-24,2659.385397302083
2018-10-25,2656.1485982804165
2018-10-26,2663.5396615283335
2018-10-27,2488.0099223304164
2018-10-28,2228.2126522420835
2018-10-29,2670.9272351225
2018-10-30,2838.5537205349997
2018-10-31,2893.2621349091664
2018-11-01,2771.6948155
2018-11-01,2647.5506467570835
2018-11-02,2603.8111868566666
2018-11-03,2451.04396896875
2018-11-04,2206.0787339041667
2018-11-05,2733.2308947399997
2018-11-06,2888.081703925833
2018-11-07,3069.5507201762503
2018-11-08,3046.5950660304165
2018-11-09,2794.890172771667
2018-11-10,2446.323329952917
2018-11-11,2200.698357662917
2018-11-12,2568.2428681704164
2018-11-13,2739.016266555833
2018-11-14,2820.8231407212497
2018-11-15,2707.147136496667
2018-11-16,2717.8049762541664
2018-11-17,2450.9310193629167
2018-11-18,2141.749965275
2018-11-19,2198.9981125487498
2018-11-20,2644.81423446125
2018-11-21,2774.3157230308334
2018-11-22,2725.0951134070833
2018-11-23,2674.6482018229167
2018-11-24,2472.293207004583
2018-11-25,2176.28203710625
2018-11-26,2561.71106809125
2018-11-27,2612.8689052620834
2018-11-28,2633.224887738333
2018-11-29,2676.7457982504166
2018-11-30,2614.5360445404167
2018-12-01,2275.6515982875003
2018-12-02,2153.5928046824997
2018-12-03,2584.4621194750002
2018-12-04,2468.39177998375
2018-12-05,2575.9436092795836
2018-12-06,2676.553579044167
2018-12-07,2606.1464241979165
2018-12-08,2401.5732178695835
2018-12-09,2172.7537657458333
2018-12-10,2596.8247070204166
2018-12-11,2684.577398445
2018-12-12,2678.7700426512497
2018-12-13,2610.9870523258332
2018-12-14,2529.732268712083
2018-12-15,2356.4473600083334
2018-12-16,2213.7688474970832
2018-12-17,2597.0441069283333
2018-12-18,2628.7753816345835
2018-12-19,2582.2530842966667
2018-12-20,2556.3565839779167
2018-12-21,2488.5747040325
2018-12-22,2319.2899174754166
2018-12-23,1997.6455693058333
2018-12-24,1905.7790647537502
2018-12-25,1746.0602853541668
2018-12-26,2158.9257262862498
2018-12-27,2200.2471750258333
2018-12-28,2204.7336351141666
2018-12-29,2169.7246942375
2018-12-30,2145.4051630804165
2018-12-31,2021.6891888441667
2019-01-01,1872.4530333765
2019-01-02,2517.4122339866667
2019-01-03,2655.896945424833
2019-01-04,2651.135259582167
2019-01-05,2421.2768871591666
2019-01-06,2142.988338504
2019-01-07,2571.4464732335
2019-01-08,2670.863974004667
2019-01-09,2670.1291831488334
2019-01-10,2726.7230933316664
2019-01-11,2685.9113912948333
2019-01-12,2462.532252043167
2019-01-13,2215.858853614
2019-01-14,2765.0053186713335
2019-01-15,2898.307962297667
2019-01-16,2796.0006748521664
2019-01-17,2736.4875356816665
2019-01-18,2659.0314312056666
2019-01-19,2416.8613860453333
2019-01-20,2169.5272162276665
2019-01-21,2609.5081358695
2019-01-22,2694.437088334667
2019-01-23,2664.7838299998334
2019-01-24,2697.201175831
2019-01-25,2730.4353987496665
2019-01-26,2570.3420795831667
2019-01-27,2233.0654000003333
2019-01-28,2582.105517917333
2019-01-29,2710.441627500333
2019-01-30,2810.323836248
2019-01-31,2734.878606666334
2019-02-01,2646.8877954155
2019-02-02,2437.0958608336664
2019-02-03,2132.994878197333
2019-02-04,2173.0336304146667
2019-02-05,2611.337465834167
2019-02-06,2727.0482245841667
2019-02-07,2733.2659650009996
2019-02-08,2615.7111812511666
2019-02-09,2627.9509683345
2019-02-10,2363.2817966656667
2019-02-11,2669.554026249
2019-02-12,2672.7425004174997
2019-02-13,2691.3755649991667
2019-02-14,2633.416365832333
2019-02-15,2728.2594033333335
2019-02-16,2667.947606666
2019-02-17,2351.182789167167
2019-02-18,2602.020614999
2019-02-19,2640.2419662495
2019-02-20,2645.5942625005
2019-02-21,2604.468049583333
2019-02-22,2662.023070415333
2019-02-23,2495.0040783341665
2019-02-24,2159.6657850006663
2019-02-25,2563.0677583335
2019-02-26,2709.3620874985
2019-02-27,2786.4064487488336
2019-02-28,2814.9830941671667
2019-03-01,2833.6905346559997
2019-03-02,2677.664497083
2019-03-03,2416.546835417333
2019-03-04,2624.639896668
2019-03-05,2883.8528841666666
2019-03-06,2937.136302498
2019-03-07,2781.0913108336667
2019-03-08,2717.173205833
2019-03-09,2591.028584583
2019-03-10,2385.62180125
2019-03-11,2849.5246762508336
2019-03-12,2908.2021554148337
2019-03-13,3017.3165554165003
2019-03-14,2930.2419854170003
2019-03-15,2709.9628445848334
2019-03-16,2471.6052058335
2019-03-17,2155.501622499
2019-03-18,2271.3661166658335
2019-03-19,2678.7360108333332
2019-03-20,2703.481079583333
2019-03-21,2712.627787502833
2019-03-22,2709.7218633348334
2019-03-23,2528.380840416167
2019-03-24,2306.2329412511667
2019-03-25,2839.6933100011665
2019-03-26,2816.5824091675
2019-03-27,2753.387870833
2019-03-28,2712.9327758326667
2019-03-29,2719.954764167667
2019-03-30,2580.7957908316666
2019-03-31,2189.4248245823333
2019-04-01,2599.4367829145
2019-04-02,2686.7434737783333
2019-04-03,2653.9059191656665
2019-04-04,2744.6587157196664
2019-04-05,2839.8363145815
2019-04-06,2731.5742641683332
2019-04-07,2510.9694270416667
2019-04-08,2930.852831330667
2019-04-09,3052.1616054185
2019-04-10,3178.998564181
2019-04-11,3235.698538163
2019-04-12,3080.6860083345
2019-04-13,2840.940543748833
2019-04-14,2347.3509229173333
2019-04-15,2712.6853799996666
2019-04-16,2826.412325833
2019-04-17,2958.3366641649995
2019-04-18,2746.395247915
2019-04-19,2483.2143275294998
2019-04-20,2397.142335269
2019-04-21,2382.5013861855
2019-04-22,2962.1779317466667
2019-04-23,2980.9753940986666
2019-04-24,3025.3040280221667
2019-04-25,3155.0534869458334
2019-04-26,3185.585055697167
2019-04-27,2917.897135718
2019-04-28,2652.8498824985
2019-04-29,3053.7469387478336
2019-04-30,3183.412337914833
2019-05-01,2970.2418074973334
2019-05-02,3288.9032295821667
2019-05-03,3181.2077262496664
2019-05-04,2887.245727082167
2019-05-05,2584.2540325024997
2019-05-06,3039.9334826074996
2019-05-07,3146.5331533833337
2019-05-08,3420.9250974990005
2019-05-09,3524.9764137493335
2019-05-10,2992.2289891665
2019-05-11,2616.2563054428333
2019-05-12,2373.8880545828333
2019-05-13,2958.6837737495002
2019-05-14,3070.2449474996665
2019-05-15,3038.8950745825
2019-05-16,3122.4248437493334
2019-05-17,3252.8220300001667
2019-05-18,3234.745884998833
2019-05-19,3051.936933333833
2019-05-20,3626.4099570831663
2019-05-21,3698.2281370835003
2019-05-22,3800.129572083
2019-05-23,3754.001796667167
2019-05-24,3621.8364366664996
2019-05-25,3317.3297462498335
2019-05-26,2994.6183787498335
2019-05-27,3518.698086249
2019-05-28,3618.6068404161665
2019-05-29,3734.9821070821667
2019-05-30,3618.7145754165
2019-05-31,3545.2077733328333
2019-06-01,3310.3128187508332
2019-06-02,3062.6831366658334
2019-06-03,3602.412293332833
2019-06-04,3558.1720391663334
2019-06-05,3572.5602208318337
2019-06-06,3545.1874250308333
2019-06-07,3736.6405958325
2019-06-08,3562.8185824996667
2019-06-09,3318.8349370819997
2019-06-10,3611.5856487509996
2019-06-11,3372.597565756833
2019-06-12,3370.120237567667
2019-06-13,3432.6427733338332
2019-06-14,3641.0984866671665
2019-06-15,3442.9968499991664
2019-06-16,3157.62375375
2019-06-17,3791.9532150006667
2019-06-18,3869.2398420823333
2019-06-19,3903.0891770846665
2019-06-20,3947.0758908345
2019-06-21,3871.8558770835
2019-06-22,3539.1822066675
2019-06-23,3319.9905105005
2019-06-24,3850.2774554918337
2019-06-25,3514.4699499756666
